CPU	 1	 0
CPU	 3	 0
CPU	 17	 0.016675
CPU	 19	 0
CPU	 21	 0.01665
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 31	 0
CPU	 33	 0.01665
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
IO	 16	 82.4167
IO	 18	 82.4333
IO	 20	 82.4667
IO	 22	 82.4667
IO	 0	 82.4833
IO	 2	 82.5
IO	 24	 82.4834
IO	 26	 82.5
IO	 28	 82.5
IO	 30	 82.5
IO	 32	 82.5
IO	 4	 82.5167
IO	 6	 82.5333
IO	 8	 82.55
IO	 10	 82.55
IO	 34	 82.5
IO	 36	 82.5
IO	 38	 82.4833
IO	 12	 82.5667
IO	 14	 82.5833
