CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0.01665
CPU	 17	 0
CPU	 19	 0.016675
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0.016675
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0.01665
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0
CPU	 51	 0
CPU	 53	 0
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0
CPU	 65	 0
CPU	 67	 0
CPU	 69	 0
CPU	 71	 0
CPU	 73	 0
CPU	 75	 0
CPU	 77	 0
CPU	 79	 0
CPU	 81	 0
CPU	 83	 0
CPU	 85	 0
CPU	 87	 0
CPU	 89	 0
CPU	 91	 0
CPU	 93	 0
CPU	 95	 0
CPU	 97	 0
CPU	 99	 0
IO	 6	 2068.7
IO	 20	 2069.18
IO	 2	 2069.23
IO	 12	 2069.23
IO	 38	 2069.58
IO	 54	 2069.87
IO	 8	 2070.05
IO	 66	 2070.08
IO	 80	 2070.37
IO	 68	 2070.42
IO	 36	 2070.52
IO	 72	 2070.58
IO	 98	 2070.57
IO	 58	 2070.72
IO	 78	 2070.83
IO	 14	 2071.1
IO	 96	 2071
IO	 30	 2071.2
IO	 60	 2071.17
IO	 34	 2071.37
IO	 22	 2071.48
IO	 52	 2071.48
IO	 56	 2071.48
IO	 24	 2071.67
IO	 0	 2071.72
IO	 4	 2071.75
IO	 40	 2071.78
IO	 82	 2071.87
IO	 64	 2071.93
IO	 10	 2072.13
IO	 18	 2072.13
IO	 28	 2072.22
IO	 86	 2072.12
IO	 90	 2072.13
IO	 26	 2072.27
IO	 32	 2072.27
IO	 70	 2072.2
IO	 92	 2072.17
IO	 16	 2072.33
IO	 50	 2072.28
IO	 84	 2072.2
IO	 88	 2072.35
IO	 44	 2072.38
IO	 42	 2072.47
IO	 46	 2072.45
IO	 48	 2072.45
IO	 62	 2072.47
IO	 74	 2072.45
IO	 76	 2072.45
IO	 94	 2072.45
